season,team,league,player,country,position,date_birth,minutes_playing,minutes_per_match_playing,goals,assist,goals_minus_pk,pk,pk_attemp,yellow_card,red_card
2016,West Brom,Premier League,Jonny Evans,NIR,"DF,MF",1988,2590,28.8,1,1,1,0,0,4,0
2016,West Brom,Premier League,Sam Field,ENG,MF,1998,5,0.1,0,0,0,0,0,0,0
2016,West Brom,Premier League,Darren Fletcher,SCO,MF,1984,3374,37.5,1,3,1,0,0,3,0
2016,West Brom,Premier League,Ben Foster,ENG,GK,1983,1350,15,0,0,0,0,0,1,0
2016,West Brom,Premier League,Cristian Gamboa,CRC,"DF,MF",1989,28,0.3,0,0,0,0,0,1,0
2016,West Brom,Premier League,Craig Gardner,ENG,MF,1986,2038,22.6,3,3,3,0,1,5,0
2016,West Brom,Premier League,Serge Gnabry,GER,"FW,MF",1995,13,0.1,0,0,0,0,0,0,0
2016,West Brom,Premier League,Rickie Lambert,ENG,FW,1982,625,6.9,1,1,0,1,1,2,0
2016,West Brom,Premier League,Jonathan Leko,ENG,MF,1999,271,3,0,1,0,0,0,0,0
2016,West Brom,Premier League,Joleon Lescott,ENG,DF,1982,180,2,0,0,0,0,0,0,0
2016,West Brom,Premier League,Gareth McAuley,NIR,DF,1979,3060,34,1,0,1,0,0,4,1
2016,West Brom,Premier League,James McClean,IRL,"MF,FW",1989,2413,26.8,2,2,2,0,0,7,1
2016,West Brom,Premier League,Callum McManaman,ENG,MF,1991,281,3.1,0,1,0,0,0,2,0
2016,West Brom,Premier League,James Morrison,SCO,MF,1986,1338,14.9,3,3,3,0,1,3,0
2016,West Brom,Premier League,Boaz Myhill,WAL,GK,1982,2070,23,0,0,0,0,0,2,0
2016,West Brom,Premier League,Jonas Olsson,SWE,DF,1983,2013,22.4,1,1,1,0,0,5,0
2016,West Brom,Premier League,Sébastien Pocognoli,BEL,"DF,MF",1987,36,0.4,0,1,0,0,0,0,0
2016,West Brom,Premier League,Alex Pritchard,ENG,"FW,MF",1993,63,0.7,0,0,0,0,0,0,0
2016,West Brom,Premier League,Tyler Roberts,WAL,"FW,MF",1999,18,0.2,0,0,0,0,0,1,0
2016,West Brom,Premier League,Salomón Rondón,VEN,FW,1989,2555,28.4,9,2,9,0,0,1,1
2016,West Brom,Premier League,Sandro,BRA,MF,1989,382,4.2,0,0,0,0,0,0,0
2016,West Brom,Premier League,Stéphane Sessègnon,BEN,"MF,FW",1984,1752,19.5,2,2,2,0,0,1,0
2016,West Brom,Premier League,Claudio Yacob,ARG,MF,1987,2846,31.6,0,1,0,0,0,9,0
2016,West Ham,Premier League,Adrián,ESP,GK,1987,2880,32,0,0,0,0,0,1,1
2016,West Ham,Premier League,Michail Antonio,JAM,"MF,FW",1990,2057,22.9,8,3,8,0,0,3,0
2016,West Ham,Premier League,Sam Byram,ENG,DF,1993,288,3.2,0,0,0,0,0,3,0
2016,West Ham,Premier League,Andy Carroll,ENG,FW,1989,1440,16,9,2,8,1,1,2,0
2016,West Ham,Premier League,James Collins,WAL,DF,1983,1441,16,0,0,0,0,0,3,1
2016,West Ham,Premier League,Aaron Cresswell,ENG,DF,1989,3314,36.8,2,4,2,0,0,1,0
2016,West Ham,Premier League,Josh Cullen,IRL,"DF,MF",1996,1,0,0,0,0,0,0,0,0
2016,West Ham,Premier League,Emmanuel Emenike,NGA,"FW,MF",1987,512,5.7,0,0,0,0,0,0,0
2016,West Ham,Premier League,Matthew Jarvis,ENG,MF,1986,76,0.8,0,0,0,0,0,0,0
2016,West Ham,Premier League,Nikica Jelavić,CRO,FW,1985,350,3.9,1,2,1,0,0,1,0
2016,West Ham,Premier League,Carl Jenkinson,ENG,DF,1992,1229,13.7,2,0,2,0,0,3,1
2016,West Ham,Premier League,Cheikhou Kouyaté,SEN,MF,1989,3007,33.4,5,2,5,0,0,5,1
2016,West Ham,Premier League,Manuel Lanzini,ARG,MF,1993,1910,21.2,6,2,6,0,0,3,0
2016,West Ham,Premier League,Modibo Maïga,MLI,"FW,MF",1987,27,0.3,1,0,1,0,0,0,0
2016,West Ham,Premier League,Victor Moses,NGA,"MF,FW",1990,979,10.9,1,2,1,0,0,0,0
2016,West Ham,Premier League,Mark Noble,ENG,MF,1987,3196,35.5,7,4,4,3,3,8,1
2016,West Ham,Premier League,Kevin Nolan,ENG,MF,1982,57,0.6,0,0,0,0,0,0,0
2016,West Ham,Premier League,Pedro Obiang,EQG,MF,1992,1088,12.1,0,1,0,0,0,2,0
2016,West Ham,Premier League,Angelo Ogbonna,ITA,DF,1988,2326,25.8,0,0,0,0,0,5,0
2016,West Ham,Premier League,Reece Oxford,ENG,"MF,DF",1998,212,2.4,0,0,0,0,0,0,0
2016,West Ham,Premier League,Dimitri Payet,FRA,"FW,MF",1987,2568,28.5,9,12,9,0,0,3,0
2016,West Ham,Premier League,Darren Randolph,IRL,GK,1987,540,6,0,0,0,0,0,0,0
2016,West Ham,Premier League,Winston Reid,NZL,DF,1988,2135,23.7,1,1,1,0,0,5,0
